Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=538)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=539)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=540)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=541)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=542)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=543)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=544)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=545)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=546)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=547)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=548)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=549)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=550)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=551)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=552)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=553)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=554)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=555)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=556)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=557)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=558)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=559)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=560)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=561)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=562)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=563)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=564)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=565)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=566)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=567)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=568)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=569)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=570)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=571)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=572)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=573)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=574)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=575)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=576)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=577)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=578)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=579)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=580)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=581)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=582)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=583)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=584)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=585)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=586)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=587)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=588)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=589)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=590)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=591)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=592)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=593)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=594)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=595)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=596)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=597)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=598)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=599)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=600)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=601)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=602)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=603)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=604)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=605)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=606)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=607)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=608)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=609)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=610)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=611)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=612)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=613)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=614)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=615)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=616)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=617)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=618)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=619)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=620)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=621)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=622)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=623)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=624)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=625)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=626)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=627)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=628)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=629)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=630)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=631)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=632)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=633)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=634)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=635)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=636)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=637)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=638)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=639)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=640)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=641)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=642)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=643)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=644)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=645)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=646)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=647)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=648)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=649)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=650)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=651)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=652)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=653)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=654)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=655)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=656)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=657)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=658)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=659)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=660)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=661)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=662)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=663)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=664)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=665)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=666)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=667)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=668)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=669)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=670)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=671)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=672)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=673)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=674)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=675)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=676)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=677)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=678)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=679)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=680)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=681)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=682)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=683)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=684)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=685)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=686)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=687)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=688)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=689)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=690)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=691)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=692)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=693)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=694)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=695)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=696)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=697)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=698)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=699)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=700)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=701)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=702)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=703)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=704)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=705)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=706)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=707)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=708)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=709)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=710)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=711)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=712)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=713)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=714)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=715)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=716)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=717)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=718)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=719)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=720)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=721)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=722)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=723)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=724)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=725)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=726)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=727)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=728)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=729)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=730)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=731)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=732)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=733)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=734)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=735)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=736)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=737)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=738)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=739)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=740)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=741)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=742)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=743)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=744)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=745)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=746)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=747)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=748)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=749)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=750)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=751)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=752)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=753)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=754)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=755)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=756)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=757)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=758)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=759)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=760)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=761)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=762)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=763)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=764)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=765)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=766)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=767)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=768)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=769)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=770)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=771)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=772)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=773)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=774)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=775)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=776)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=777)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=778)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=779)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=780)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=781)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=782)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=783)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=784)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=785)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=786)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=787)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=788)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=789)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=790)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=791)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=792)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=793)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=794)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=795)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=796)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=797)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=798)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=799)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=800)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=801)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=802)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=803)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=804)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=805)
Transform(position=(0.0,0.0), direction=(0.0,0.0), speed=(0.0,0.0), rotate=20.0, time=806)
